Date,Open,High,Low,Close,Volume,Market Cap
20-09-2022,32.68706391806844,32.790111845735325,31.38903179385155,31.43303993297026,819978937.1,11125013748.05
19-09-2022,31.053613258864225,32.98985801955904,30.693247700081884,32.68530375899206,971182780.36,11568250432.08
18-09-2022,33.748274628600186,33.95471487104433,30.979143450493304,31.059854351307422,694870048.72,10998783712.55
17-09-2022,32.21224495262979,33.84818008989076,32.21224495262979,33.75077789062602,501302380.48,11947252004.49
16-09-2022,33.0445931869151,33.20312356210563,31.64116515427001,32.20885742386185,765952525.44,11401260515.46
15-09-2022,34.09429255241698,34.71526818299566,32.72189361265163,33.0476821878525,1139377802.54,11698209082.79
14-09-2022,33.018278406307225,34.28319738513654,32.870454234422546,34.09156989916533,1003604223.61,12062868030.95
13-09-2022,37.4216083687523,38.87038545817552,32.870454234422546,33.430816611160424,1785181627.34,11815911870.7
12-09-2022,34.967442070597436,38.16907828168894,34.50792392635179,37.42418258450047,1701399969.79,13226280441.44
11-09-2022,35.12284010644147,35.89951989945786,34.1244339615971,34.96596255772795,757216095.72,12352902118.72
10-09-2022,34.7328555642083,35.362141732161504,34.36941743549456,35.12672680070122,731145105.85,12403867342.36
09-09-2022,33.60664510040985,35.79993298522725,33.60639836317977,34.73976462168876,1186140934.03,12267250689.15
08-09-2022,32.708031152680654,33.796050801476355,32.10250099402821,33.60864531617632,978070645.99,11863418423.13
07-09-2022,30.88389888925162,32.8968960177753,30.488949640784412,32.710919630590915,779212909.2,11546558098.3
06-09-2022,32.199669222777295,33.78529866970868,30.64054645902045,30.891743167443924,1196204018.72,10811183863.52
05-09-2022,32.10802746963588,32.37053291747703,31.211068708908257,32.19465039453439,512588616.47,11262941461.85
04-09-2022,31.10893975317547,32.13935170274111,31.08186609523799,32.10695658913918,392954662.9,11232288701.6
03-09-2022,31.22819267690313,31.232312763084074,30.85836760055217,31.109482876039838,314531753.17,10879255849.53
02-09-2022,31.584987000988985,32.35883054532717,30.843948814732336,31.227931482555793,659575995.22,10920704686.95
01-09-2022,31.475082368056295,31.709313708087826,30.511266115337335,31.5856780001861,666487073.58,11045834220.48
31-08-2022,31.416514771721683,32.87642276733208,31.237884722070493,31.47295640451085,769308936.55,11000112739.2
30-08-2022,32.460041770873374,33.07263595891836,30.79652536853399,31.41205574748594,861409804.42,10978850937.97
29-08-2022,30.393859135578847,32.52074656522558,30.119162210899788,32.465298761924586,891913483.95,11346995761.15
28-08-2022,31.538863824332957,32.12961341799086,30.388780083751026,30.392286778037917,562501615.01,10618466610.71
27-08-2022,31.713828480005056,32.20508452233518,30.9530189205051,31.542432050718666,764882265.49,11020331826.17
26-08-2022,35.313257097150924,35.58013206609434,31.49932588620115,31.726363051182513,1315871629.36,11084618357.38
25-08-2022,34.959102077280356,36.42267019997459,34.933644886706794,35.31646522996922,828503624.09,12334274836.21
24-08-2022,35.64565616897747,36.28606664173555,34.43351618877961,34.95791462020036,946325778.39,12209076679.09
23-08-2022,35.475305894976636,36.05042236259408,34.31291622884464,35.64625149969361,854779221.43,12449504399.49
22-08-2022,36.52580631232133,36.52580631232133,33.90044207010566,35.47438080388262,1139846769.99,12384788098.88
21-08-2022,35.264178114967294,36.98236804195709,34.78230491680648,36.53319832507117,982071274.97,12754468528.38
20-08-2022,35.876611783754456,37.22320753120361,34.358338957426106,35.2697335733357,1203622743.23,12313396664.42
19-08-2022,39.54132859066167,39.54132859066167,35.75502660935144,35.89025673016806,1821467945.41,12518976237.59
18-08-2022,40.426508052077764,41.60730525738275,39.52593714669144,39.54523201792963,885648540.06,13793882541.16
17-08-2022,43.153056897990496,44.63308847192555,40.28677108070893,40.403055134252156,1336772690.92,14094071905.93
