Date,Open,High,Low,Close,Volume,Market Cap
24-07-2022,1522.9317485707281,1626.1565116636714,1520.11340340078,1571.570167113998,1800541.5,5481209275.81
23-07-2022,1495.2130855652122,1553.7495094735816,1464.1628222354204,1522.932240423931,1073611.61,5311573417.03
22-07-2022,1523.6587311189114,1573.8365309844364,1485.4643007879995,1495.5970719615054,1599981.61,5216235784.6
21-07-2022,1488.4418773890782,1541.1202689469253,1438.0371582215205,1523.6557613889017,2081965.02,5314096861.36
20-07-2022,1508.9440666348237,1580.3941692869894,1466.711626666122,1487.7541109987221,3218537.21,5188881670.05
19-07-2022,1540.2439148155909,1569.5256178566767,1464.0674438146718,1508.9453011222654,4883691.12,5262790777.2
18-07-2022,1306.2794356583477,1539.2311971206743,1306.2794356583477,1539.2311971206743,8075717.08,5368419744.68
17-07-2022,1316.885578515265,1340.088283647475,1293.637575443442,1306.2727196554206,4553805.49,4555923939.98
16-07-2022,1194.8269872972348,1336.8879814021302,1158.985997385874,1316.7405737488577,3833986.88,4592432967.8
15-07-2022,1152.0772666621508,1239.1339621710301,1142.6633241671268,1194.7680116443235,2550101.38,4167025847.72
14-07-2022,1073.1168965305314,1165.5443982018217,1036.2948331018838,1151.8929657314834,1595885.82,4017489349.59
13-07-2022,997.3928498647639,1073.3934161665084,979.3497797015984,1073.3934161665084,2947677.4,3743704272.58
12-07-2022,1065.8975545451453,1066.8678130678013,997.3735992070897,997.4882754146608,1379612.11,3478967787.84
11-07-2022,1135.2727476330203,1135.2727476330203,1063.6936944226482,1065.7841455622156,1260511.31,3717165206.44
10-07-2022,1182.8084392544824,1183.3076882559408,1126.1293931067648,1135.2864415448498,923946.21,3959570310.2
09-07-2022,1186.7405760732227,1196.2207733053167,1172.4504892163718,1182.884498986743,888956.85,4125579387.89
08-07-2022,1206.6256626470008,1237.4232618936428,1158.1991420759227,1187.2482288860313,2572813.01,4140798890.84
07-07-2022,1154.9631990378564,1218.0575520417883,1132.9344659199103,1206.6256330326817,1851856.67,4208382005.85
06-07-2022,1099.8653448369491,1166.26092381538,1080.1115803694174,1154.847507150056,1087663.43,4027793986.42
05-07-2022,1116.506987912557,1132.4853592100078,1063.9340409403428,1099.6480980475571,1614146.37,3835273461.71
04-07-2022,1040.6978856628489,1119.9625056476405,1014.6600157099163,1117.4329016553575,1169933.66,3897302019.23
03-07-2022,1029.6536699931814,1047.9532920677998,1007.6778744840464,1040.7004246897766,711186.7,3629680010.81
02-07-2022,1021.7788854276674,1035.0006962596278,995.7649349327905,1029.7311389457702,815421.49,3591422125.78
01-07-2022,1028.976478718283,1061.5453334179203,1002.8938265986235,1021.737224468123,1606213.24,3563541526.42
30-06-2022,1057.732460311012,1062.493766723387,968.517277912984,1028.6117414795228,1552586.1,3587517971.89
29-06-2022,1097.5926939502317,1108.9402187552735,1044.7426817742314,1057.3508389310136,1132487.47,3687752126.77
28-06-2022,1150.974882888907,1186.8217033889764,1094.8703605946855,1097.7038935974567,1256076.31,3828492605.41
27-06-2022,1157.0856031750045,1193.6926076227371,1138.0391774284692,1150.9958135336694,1261678.04,4014360326.75
26-06-2022,1200.5015190347412,1231.7731573834262,1156.9856897778923,1157.1759286742956,1422460.96,4035914887.37
25-06-2022,1177.9472927289125,1205.0131040987224,1140.4316396889935,1200.802905517536,1597382.02,4188073916.06
24-06-2022,1090.255506618448,1193.3265284626898,1088.5211250315676,1177.9437437384433,2098115.57,4108347377.47
23-06-2022,996.8389639452358,1095.2587801177347,996.1878786902017,1090.6709668709964,2142380.51,3803963669.95
22-06-2022,1062.4727572756497,1063.7168779029837,990.0042429562161,995.9394083028924,2533742.11,3473565760.65
21-06-2022,1064.4880540121387,1122.0889077147397,1045.813381119563,1062.247291856768,2153402.39,3704829622.74
20-06-2022,1056.4838706263483,1093.1829522150185,994.796552630321,1065.3168872460303,2171190.17,3715535536.53
19-06-2022,931.3850266935889,1079.398424699039,881.7417029454728,1056.4873709581375,2948478.96,3684740585.34
18-06-2022,1023.4290546273782,1027.4737218042553,828.6690598044469,931.3877084622648,6295062.59,3248426989.66
17-06-2022,1005.9471828629959,1042.9345405937217,984.6106100615951,1023.4297525862316,3418781.63,3569444604.13
16-06-2022,1155.8459272828138,1171.951447622415,995.4225081690478,1006.1523331329656,5813939.15,3509185664.54
15-06-2022,1151.9883538825204,1162.2095995260845,959.763515742429,1155.190223118063,7480098.77,4028989286.5
14-06-2022,1152.0825001142364,1187.363607146843,1032.5050654400284,1151.9921361100335,6269784.81,4017835228.9
13-06-2022,1390.6905591005866,1393.5918768055926,1099.6308051090666,1151.9014058345083,12229566.53,4017518786.37
12-06-2022,1470.8217326669871,1479.074896741588,1378.1071463912654,1391.4701986419534,9928511.53,4853069572.97
11-06-2022,1574.4785926954185,1597.479419885668,1441.7662303364293,1470.4757237323558,6957730.25,5128619354.99
10-06-2022,1733.317877500014,1746.163431925491,1567.7190839972475,1574.4781214143638,7970367.84,5491351429.45
09-06-2022,1743.4336925457476,1776.372567925172,1730.044019062519,1733.3185421619096,11789039.78,6045343612.42
08-06-2022,1774.3676005323139,1787.7603419735713,1729.2504522589245,1743.578922611256,1786201.28,6081129028.61
07-06-2022,1813.9133072570812,1816.313858204911,1681.8705324525552,1774.3468851516634,1175565.21,6188439313.06
06-06-2022,1766.2386656995595,1866.5240165016191,1764.0998250111297,1813.786391797309,848898.09,6325993584.7
05-06-2022,1760.2550250341033,1777.946110467689,1738.7289423616317,1766.1185350653216,370740,6159741066.07
04-06-2022,1735.788565336592,1770.736100023189,1711.1396615398478,1760.1977939434632,176132.42,6139091131.48
03-06-2022,1792.3945944422117,1795.5809296910045,1702.3693357211732,1735.8085058260863,702572.57,6054027928.41
02-06-2022,1784.67476587759,1801.4136531498161,1751.576502616971,1792.1787339151742,575763.9,6250631951.29
01-06-2022,1901.8132751047224,1924.2019769710762,1736.5961403528013,1784.909894849902,645595.04,6225280217.75
31-05-2022,1954.1710679877026,1960.8649163546456,1888.8456233146676,1901.566612481552,684641.52,6632147118.22
30-05-2022,1769.699842545935,1963.8851021571973,1756.8608927472608,1954.1321364011571,776173.01,6815481367.83
29-05-2022,1754.2296112124343,1777.7886217627731,1723.8178249933164,1769.7288587318276,2312391.92,6172332893.01
28-05-2022,1717.512150276327,1757.9214429304009,1674.6031556945914,1754.226773470981,912878.95,6118265836.19
27-05-2022,1760.0918025521407,1769.3687930942,1671.0440026214253,1674.0016730027728,1664201.65,5838462506.98
26-05-2022,1898.4360202229957,1918.5627128370863,1708.0652624208503,1761.2691941193407,1434876.51,6142827883.87
25-05-2022,1930.1466627635216,1972.0974282702603,1892.9313179534183,1898.4359538578963,714305,6621228232.48
24-05-2022,1928.9148969318721,1946.4019195596586,1876.037801297503,1930.1467335946645,859034.24,6731826806.87
23-05-2022,1994.9647605554208,2030.3358449485893,1924.1047040038384,1929.0291539925547,744777.19,6727928993.2
22-05-2022,1925.2273775456229,1995.0827064967236,1911.5384857821305,1994.9645416084952,1108431.29,6957893690.78
21-05-2022,1932.4299053192433,1948.3361293926002,1905.703388582822,1925.2241428812304,677567.46,6714658149.41
20-05-2022,1989.5036852512644,2017.8940103753246,1893.2600116390022,1932.6577787097847,1878081.01,6740584649.23
19-05-2022,1877.7754588879527,1994.8323214844525,1873.5767320931645,1989.5418798822766,2680288.3,6938980921.64
18-05-2022,2031.4007286391998,2047.3357563065065,1878.4550613548479,1879.1427127478926,1256450.38,6553938655.25
17-05-2022,1982.812003779267,2072.0432988256016,1976.0586313891158,2031.3999895372694,1485617.58,7084970622.71
16-05-2022,2111.527490381821,2111.527490381821,1952.6723569951441,1985.2921950657187,3459828.98,6924159176.92
15-05-2022,2015.3329690335734,2121.843790350085,1956.7657638693684,2111.296462778221,1641472.31,7363627789.54
14-05-2022,1953.4152287796253,2016.55043935143,1913.175073301687,2016.4405633440617,2690793.52,7032796213.12
13-05-2022,1910.8828417567497,2075.916956335614,1893.5713939025914,1950.6799457695931,7208684.49,6803441065.9
12-05-2022,2066.536987802611,2151.4519507951,1696.1073111564353,1911.8447077336325,5588713.67,6667994318.82
11-05-2022,2322.316851693313,2424.3962651809966,2004.159449176069,2065.023019421279,4331414.3,7202238605.49
10-05-2022,2224.137347828016,2424.285819757789,2191.582822681574,2322.2868491404665,1133704.52,8099504867.78
09-05-2022,2497.5073958077287,2503.832800821466,2212.2681987886886,2228.7542936558602,1527322.46,7773288755.11
08-05-2022,2625.747223712354,2626.1917724380382,2476.591258762809,2497.317524598808,672915.84,8709964255.44
07-05-2022,2687.2344516537396,2689.976787109662,2585.1077136991576,2625.6940935956645,232063.71,9157706809.67
06-05-2022,2730.377573509769,2768.3354132758272,2631.2284204177868,2687.4275196309404,921228.15,9373016208.19
05-05-2022,2913.2022879357046,2938.6078636642715,2697.7448750061085,2730.363784735197,280330.29,9522766222.21
04-05-2022,2773.4652385864943,2952.334846037875,2771.975927615133,2913.217716193515,712462.25,10160510998.87
03-05-2022,2851.3549452427283,2853.268696828722,2747.4807183263088,2773.487894859957,678135.82,9673171388.57
02-05-2022,2828.922658178682,2862.941732564676,2764.8576422282204,2851.1247966940955,775924.35,9943947784.93
01-05-2022,2720.6378688066147,2839.095863970877,2715.516862427676,2828.919984948556,497274.9,9866503441.27
30-04-2022,2804.5966498707576,2837.440823661984,2714.746983455536,2720.022989735268,352315.1,9486700341.95
29-04-2022,2928.445071344031,2937.2129061029054,2761.6137598380533,2804.656022940233,311824.68,9781877341.58
28-04-2022,2883.271112512706,2969.9808659085047,2843.3461494045105,2928.5836229217934,377860.56,10214103102.01
27-04-2022,2803.580742234469,2903.0596855729627,2795.2552669841784,2883.190058112413,427441.55,10055782695.01
26-04-2022,3000.3080298491245,3016.447346835777,2773.6808311749096,2799.3619755249147,732428.32,9763413144.18
25-04-2022,2916.731313279177,3013.4768225009147,2798.380631063063,3002.08279777371,871484.8,10470448232.12
24-04-2022,2935.3999886993975,2960.377947834109,2913.0496621660154,2916.731019640098,881184.56,10172764445.67
23-04-2022,2956.519788065889,2967.1687073872213,2918.8020098026486,2936.01784122334,339452.96,10240031633.34
22-04-2022,2964.0257904861382,3015.059073314567,2930.3674318311787,2956.5394051576136,341243.02,10311605266.48
21-04-2022,3048.8258388165627,3156.3235490268667,2951.5733687462953,2964.113465401507,431199.03,5970218336.91
20-04-2022,3097.3008181842633,3152.4652056845152,3037.0675841943025,3048.782592047188,310943.92,6140756063.74
19-04-2022,3054.875506097775,3104.8975660322303,3020.5042944838374,3097.314192826117,297472.92,6238506793.02
18-04-2022,2987.4625412793657,3059.591037099001,2886.2709333920184,3054.893223289389,506144.79,6153063893.09
17-04-2022,3057.229876709598,3074.1819420648935,2987.330321058497,2987.467480733738,295309.1,6017257214.54
16-04-2022,3033.2600738593774,3068.5929623275565,2986.5295672900083,3057.5800178928052,218285.28,6158475545.04
15-04-2022,3020.069336684132,3041.9438681143997,2954.887937391831,3033.4668152946,198528.76,6109907537.77
14-04-2022,3103.186233955091,3127.198641098792,2978.6974994966504,3019.6333275406946,824552.67,6082044588.8
13-04-2022,3016.2432558793234,3118.012236695607,2974.7634195679148,3103.3648663085746,179923.75,6250693857.44
12-04-2022,2977.9364945368684,3081.9675222417573,2946.646571405566,3016.851695392692,181606.64,6076441918.23
11-04-2022,3199.3068726794836,3202.272989985129,2955.724574298288,2977.5907405212115,316815.07,5997363814.3
10-04-2022,3253.1738677219455,3295.978088159748,3193.5476032377355,3203.265608895012,171182.99,6451910596.35
09-04-2022,3190.0454520540147,3255.1107836287174,3178.8621378153643,3254.5004985003043,231559.99,6555106199.69
08-04-2022,3225.562179679638,3303.772427837109,3173.4674804067545,3190.0427319605037,715490.16,6425277519.29
07-04-2022,3162.58977044012,3255.902874367776,3143.2409552172167,3229.6816378568506,1027496.74,6505116879.56
06-04-2022,3395.369994980963,3395.369994980963,3162.4682697526523,3162.5299610723605,353318.44,6369862215.13
05-04-2022,3506.339566003565,3539.5192047633827,3392.140111572333,3397.022521187631,244524.49,6842169297.37
04-04-2022,3516.6959938290274,3524.383955386388,3401.7647237221263,3503.9700034075267,311573.77,7057579343.87
03-04-2022,3444.962156306406,3571.9393226687953,3412.1244802129195,3519.4086023520176,317685.41,7088675254.2
02-04-2022,3435.899634133261,3529.566015993982,3386.2618716847887,3444.9617379964466,2420085.41,6938726866.63
01-04-2022,3257.2431004280556,3463.4997512518503,3212.9266243610377,3436.3422101392966,396926.61,6921365701.53
31-03-2022,3382.40024352832,3436.4511241047308,3245.9328441598514,3256.9758615468063,231287.72,6560091993.25
30-03-2022,3385.323791561753,3437.2263479057588,3343.475825869516,3381.1864775990807,261308.75,6810272867.32
29-03-2022,3321.48756484437,3470.3778323044858,3320.1899079585096,3386.3641022979823,371273.53,6820701466.04
28-03-2022,3286.5708248706896,3418.7912436637193,3269.240434903282,3326.812372906894,650689.12,6700754361.81
27-03-2022,3136.093668632548,3286.0265570188853,3125.1639377657066,3285.6106449141193,664443.45,6617767217.47
26-03-2022,3100.809955931878,3140.608505041488,3086.4422528874848,3135.324709501215,190910.36,6315066306.1
25-03-2022,3100.473806416255,3180.962860048926,3073.4580600777954,3100.824106804572,853686.11,6245576344.52
24-03-2022,3018.8208690107494,3113.1669631629866,2997.6265923268556,3100.2641696678847,343401.01,6244448537.84
23-03-2022,2963.8986837440307,3032.9036895969602,2917.808212900461,3018.418287886299,324330.48,6079597296.51
22-03-2022,2884.3897953382834,3040.288075549742,2873.7193180318764,2963.83367677435,723437.07,5969654796
21-03-2022,2864.3311488596914,2949.9275912478447,2831.026919629035,2884.3331789224944,603008.78,5809527548.64
20-03-2022,2944.0361379207657,2954.833977251766,2816.660478428218,2864.4090995584847,528907.16,5769397133.48
19-03-2022,2939.5313760423387,2969.3678120076625,2894.596392308291,2943.871191423485,1571458.46,5929447024.78
18-03-2022,2811.3182577885223,2955.3365321271535,2757.131306625627,2939.5733248295705,2269219.87,5920790405.44
17-03-2022,2760.298508179083,2823.251545124756,2743.195017146786,2811.2719729951964,529876.98,5662370108
16-03-2022,2620.940614579082,2784.958071880859,2601.9850678690586,2760.1768693503977,672877.13,5559456056.88
15-03-2022,2584.3461102255783,2661.027280836198,2508.1560355665224,2620.90015861819,392202.42,5278929558.14
14-03-2022,2504.2460030160228,2600.2707013937415,2491.8184719037213,2584.330871867271,773775.18,5205272922.23
13-03-2022,2567.7477437262623,2601.282646555381,2491.0854447372153,2504.942619841466,389013.7,5045371756.66
12-03-2022,2551.2354314314434,2607.400725107973,2547.4023683255814,2567.9562906099945,158134.12,5172291787.59
11-03-2022,2602.163656902753,2669.924012971616,2518.091761085653,2551.157021854328,527400.51,5138455261.58
10-03-2022,2725.252693702383,2730.792376496876,2546.9118354347706,2602.5673677102345,465069.61,5242004263.03
09-03-2022,2572.1842807547378,2763.73960761886,2567.356983125723,2725.3464864098355,489820.26,5489301862.94
08-03-2022,2491.421842500955,2618.1434100476913,2483.9915143853123,2572.363246472886,1178253.79,5181168130.89
07-03-2022,2549.9013902356405,2636.550937219167,2444.413125462374,2491.440635086258,1466840.13,5018176509.95
06-03-2022,2637.917346450844,2683.86883140551,2546.7159123223782,2549.643496911892,255332.2,5135406770.19
05-03-2022,2605.867735306487,2673.8259666704057,2581.3117459176033,2637.9108491538746,150593.32,5313191922.84
04-03-2022,2828.7336813538554,2830.96762972024,2573.571704796297,2603.2965654377317,588801.53,5243472988.74
03-03-2022,2941.4057967494136,2961.514395773142,2787.7057207431094,2827.5495909840092,481777.15,5695155942.46
02-03-2022,2945.6378656277398,3025.9619045683125,2900.103876925003,2941.4219885772104,377739.27,5924513922.21
01-03-2022,2917.346206116307,3032.9630273743765,2869.5798851597897,2945.645673360138,574582.64,5933021127.03
28-02-2022,2618.3451094970087,2942.7141617980806,2578.206408020396,2915.3612392886766,1912149.66,5858473020.7
27-02-2022,2774.06204341259,2828.7857952510085,2564.175696591777,2618.2417699819293,494042.51,5206375595.23
26-02-2022,2757.6431146716,2848.9370757268857,2736.76825455474,2774.24184829685,188945.1,5501999082.47
25-02-2022,2587.6192160512705,2827.787492827942,2569.7609045855575,2754.1894546971794,342345.75,5441586386.62
24-02-2022,2576.4022353841056,2697.6719873863135,2306.4362344643396,2587.441225234385,1180846.88,5103293129.07
23-02-2022,2632.865347391227,2734.511505422469,2577.002312856954,2584.9613404742413,846700.81,5087679460.36
22-02-2022,2560.5713692554914,2639.528730808514,2500.3209848479946,2632.841932645025,1170696.94,5099277302.94
21-02-2022,2620.9491683599144,2746.1706020739057,2557.328919723301,2562.4712699313036,803571.39,4884994077.23
20-02-2022,2760.7869967384104,2760.7869967384104,2577.7414821425377,2624.2384780040124,1281448.8,4995761924.13
19-02-2022,2774.3137565909637,2819.2397146412104,2694.0627463751666,2759.7959699399225,252732.69,5246545875.44
18-02-2022,2877.1295195556677,2934.822073951984,2747.124923732961,2774.7951829383865,363673.95,5262387297.94
17-02-2022,3120.236717898694,3150.3090081828923,2853.1023963684956,2875.5608712887924,549933.28,5436379565.24
16-02-2022,3181.560425195945,3183.869595443949,3045.4344408080865,3120.791823017065,409179.78,5870927017.35
15-02-2022,2930.3800913542264,3187.430416239244,2907.471212380224,3180.049183248621,729708.46,5966740310.7
14-02-2022,2875.6758712491956,2955.4740916033743,2830.096167136603,2930.185699655056,304794.09,5483434898.78
13-02-2022,2913.99562371014,2940.3347388682855,2835.2216566732586,2880.983425987595,256501.83,5383496921.93
12-02-2022,2913.69971080337,2961.0902315077687,2851.218307279749,2914.830247237996,227890.7,5422395228.27
11-02-2022,3061.655968494224,3119.6404311122283,2869.9148037785694,2914.333181614462,423612.59,5415602701.77
10-02-2022,3237.9482524536274,3259.5589883764583,3057.744766585226,3061.7588564037433,1301500.46,5666704399.75
09-02-2022,3114.5882058654634,3260.4213065737144,3054.2301211983477,3237.8941707876675,365439.01,5965933411.32
08-02-2022,3140.6894504872553,3219.316639043561,3026.0509963726454,3115.1014255662976,592988.77,5730661263.38
07-02-2022,3045.910989936365,3176.1665017743544,2985.2355075412743,3137.8258377182883,742153.98,5741842020.14
06-02-2022,2998.569136220819,3051.4932435057367,2947.9365883799564,3045.9187212017027,214953,5560468312.15
05-02-2022,2983.8541730735587,3046.3557228058653,2949.019044512233,2998.308838120954,309610.65,5459877470.64
04-02-2022,2673.6986718402904,2983.8298406680565,2655.665036343626,2983.8298406680565,711572.38,5424989644.51
03-02-2022,2670.3802732853687,2708.8302691708386,2571.682507725636,2670.8706973339386,282335.41,4813111235.33
02-02-2022,2790.411976591701,2803.9263359937895,2615.738875605078,2669.827956877088,397658.28,4805534146.09
01-02-2022,2678.902472268632,2801.897733404433,2671.459041900535,2791.440641685013,586800.02,5018428942.14
31-01-2022,2592.1224176343017,2696.375096889915,2462.653981029741,2679.250687348427,694651.18,4812380566.36
30-01-2022,2577.101524859915,2622.6101365827103,2531.740619003131,2591.9593869061437,382862.57,4650947430.47
29-01-2022,2539.38860636383,2623.345049662149,2508.706130398165,2577.1254891307076,522529.77,4614191934.68
28-01-2022,2418.514283071991,2550.72529430035,2353.447756349306,2539.6614583500973,1089990.25,4538432056.61
27-01-2022,2459.898496639416,2556.573781878248,2311.4452469444127,2418.656524193042,1540748.95,4309925462.13
26-01-2022,2453.5384428884167,2703.6678919111614,2372.0261986481833,2460.5860105921583,899688.88,4367996080.82
25-01-2022,2432.2302706142073,2493.437737709829,2350.5582535873505,2451.541090517732,514996.91,4345384187.32
24-01-2022,2536.35313176812,2536.35313176812,2159.16002695132,2433.4106907730597,38698733.21,4308712749.5
23-01-2022,2398.751432062871,2541.5233735270476,2377.5038900004574,2533.004447319652,24394668.81,4469245565.85
22-01-2022,2551.7873775672692,2611.8886592025356,2316.0251522924873,2398.1025739700176,162557248.84,4137097308
21-01-2022,2993.6884936563024,3023.716374413771,2469.500918285549,2545.7275824409053,22568174.96,4342662887.31
20-01-2022,3084.9132877519,3260.823134620019,2988.668703006493,2991.5956769742747,64222393.89,5088509522.94
19-01-2022,3155.88071277848,3165.5534749839353,3045.2625696500336,3083.71709808361,9416066.09,5243638449.35
18-01-2022,3204.2422228307137,3233.959138738285,3082.944944324683,3155.6015538854895,2811547.4,5358580748.14
17-01-2022,3352.446281202429,3353.4019604286154,3143.039587183024,3204.3143776151046,18669345.68,5436949552.58
16-01-2022,3330.3882466287305,3378.17236594915,3279.4363361399724,3352.603406718611,22583532.44,5678136860.39
15-01-2022,3301.342823993139,3361.28836099194,3266.012300826454,3329.9730933121728,3787431.17,5634241045.06
14-01-2022,3237.5533677610456,3326.7971259105343,3194.3846966240303,3301.742484674809,9197809.43,5579665979.09
13-01-2022,3356.344791652479,3400.0706630693567,3234.8019074590115,3234.8019074590115,22070189.82,5461636887.6
12-01-2022,3222.9560770092226,3393.85037846489,3171.716130190406,3356.176133884814,9113643.09,5655699712.87
11-01-2022,3075.1194007023882,3251.6348553987364,3028.5280719269917,3222.813058365763,12131641.39,5424671142.72
10-01-2022,3144.5149766088593,3162.6455476617243,2931.7175282640924,3075.015899792712,20905611.75,5166305779.04
09-01-2022,3067.252885704828,3201.1160276771748,3050.1695209740365,3146.0737738944504,2981041.18,5272203931.08
08-01-2022,3174.067040680876,3226.1420908838313,2987.0674515819323,3056.949656538551,27363742.34,5119063597.34
07-01-2022,3402.6148887623112,3403.528388270904,3066.8658735985205,3173.449032729385,107624104.66,5305890780.63
